-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1989 through 12/31/2019 
Location: Latitude  33.5451   Longitude 68.4174 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 2768.55 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,T2M_MAX,T2M_MIN,T2M
33.54511,68.41741,1989,06,12,    0.06,   27.52,    7.26,   18.01
33.54511,68.41741,1989,06,13,    0.00,   25.80,    8.73,   17.14
33.54511,68.41741,1989,06,14,    0.00,   22.93,    5.16,   13.88
33.54511,68.41741,1989,06,15,    0.00,   22.42,    4.08,   13.42
33.54511,68.41741,1989,06,16,    0.01,   23.43,    3.29,   13.64
33.54511,68.41741,1989,06,17,    0.00,   24.70,    3.86,   14.66
33.54511,68.41741,1989,06,18,    0.00,   24.95,    4.94,   15.10
33.54511,68.41741,1989,06,19,    0.01,   24.94,    5.39,   15.37
33.54511,68.41741,1989,06,20,    0.40,   24.09,    4.50,   14.84
33.54511,68.41741,1989,06,21,    0.27,   24.27,    6.39,   15.42
33.54511,68.41741,1989,06,22,    0.03,   25.46,    6.92,   16.35
33.54511,68.41741,1989,06,23,    0.00,   26.21,    6.86,   17.13
33.54511,68.41741,1989,06,24,    0.00,   28.06,    6.78,   17.94
33.54511,68.41741,1989,06,25,    0.00,   28.58,    7.01,   17.68
33.54511,68.41741,1989,06,26,    0.00,   27.36,    7.76,   17.66
33.54511,68.41741,1989,06,27,    0.00,   27.19,    8.08,   17.98
33.54511,68.41741,1989,06,28,    0.00,   28.73,    8.05,   18.56
33.54511,68.41741,1989,06,29,    0.00,   28.12,    8.63,   18.46
33.54511,68.41741,1989,06,30,    0.00,   26.93,    8.50,   17.47
33.54511,68.41741,1989,07,01,    0.00,   26.32,    6.36,   16.55
33.54511,68.41741,1989,07,02,    0.11,   25.30,    6.65,   15.98
33.54511,68.41741,1989,07,03,    3.89,   24.94,    6.70,   15.91
33.54511,68.41741,1989,07,04,    0.04,   20.11,    7.42,   14.30
33.54511,68.41741,1989,07,05,   19.25,   20.48,    7.53,   13.84
33.54511,68.41741,1989,07,06,   11.74,   24.55,    7.05,   15.49
33.54511,68.41741,1989,07,07,    0.19,   27.21,    7.86,   18.15
33.54511,68.41741,1989,07,08,    0.00,   27.72,    9.27,   18.82
33.54511,68.41741,1989,07,09,    0.00,   28.10,    8.20,   18.22
33.54511,68.41741,1989,07,10,    0.00,   28.66,    9.13,   18.79
33.54511,68.41741,1989,07,11,    0.00,   28.79,    9.70,   19.16
33.54511,68.41741,1989,07,12,    0.00,   28.59,    9.66,   18.91
33.54511,68.41741,1989,07,13,    0.00,   28.45,    8.37,   18.62
33.54511,68.41741,1989,07,14,    0.00,   27.87,    9.85,   18.44
33.54511,68.41741,1989,07,15,    6.44,   26.47,    9.82,   17.34
33.54511,68.41741,1989,07,16,    2.91,   24.19,    9.39,   16.48
33.54511,68.41741,1989,07,17,    0.15,   25.11,   11.01,   18.04
33.54511,68.41741,1989,07,18,    1.14,   26.05,    9.54,   17.91
33.54511,68.41741,1989,07,19,    0.01,   25.57,    8.22,   16.75
33.54511,68.41741,1989,07,20,    0.00,   25.45,    7.30,   16.28
33.54511,68.41741,1989,07,21,    0.05,   23.14,    7.91,   16.09
33.54511,68.41741,1989,07,22,    0.00,   25.64,    8.17,   17.47
33.54511,68.41741,1989,07,23,    0.00,   24.65,   11.38,   16.93
33.54511,68.41741,1989,07,24,    0.19,   23.27,    8.24,   16.03
33.54511,68.41741,1989,07,25,    0.14,   21.72,   10.92,   15.81
33.54511,68.41741,1989,07,26,    0.00,   24.69,   10.22,   17.85
33.54511,68.41741,1989,07,27,    0.00,   29.50,   11.44,   20.82
33.54511,68.41741,1989,07,28,    0.01,   32.01,   12.46,   22.39
33.54511,68.41741,1989,07,29,    0.00,   30.46,   11.99,   21.12
33.54511,68.41741,1989,07,30,    0.93,   29.07,   11.08,   19.94
33.54511,68.41741,1989,07,31,    0.17,   26.31,    8.95,   17.90
33.54511,68.41741,1989,08,01,    0.00,   26.71,    8.39,   17.65
33.54511,68.41741,1989,08,02,    0.00,   27.17,    9.82,   17.81
33.54511,68.41741,1989,08,03,    0.19,   26.46,    8.80,   17.49
